"from","to"
"LCP1","NRAS"
"LCP1","MBNL1"
"GBF1","ZBTB33"
"CAPZB","ZBTB33"
"ADARB1","ZBTB33"
"SMC5","ZBTB33"
"DNMT1","ZBTB33"
"DNMT3B","ZBTB33"
"DPF2","NAF1"
"NAF1","RBFOX2"
"CDK6","CDKN2C"
"CDKN2C","PPP2CA"
"CDKN2C","NF2"
"DBN1","FHL1"
"CHEK2","FHL1"
"FHL1","RNF149"
"ILF3","MINA"
"EYA4","TCF3"
"HMGXB4","SUZ12"
"HMGXB4","SIN3A"
"HMGXB4","SRPK2"
"DPF2","HMGXB4"
"HMGXB4","SMC5"
"MBNL1","RBM47"
"RBM47","YTHDF2"
"RBM47","YTHDF3"
"CHERP","RBM23"
"RBM23","RBM4"
"RBFOX2","RBM23"
"RBM23","SRPK2"
"CDK6","RBM23"
"BCL11A","SUZ12"
"BCL11A","SIN3A"
"BCL11A","CDK6"
"BCL11A","ZBTB2"
"IFITM1","VPS16"
"DHX9","UBN1"
"HNF1B","UBN1"
"SMC5","UBN1"
"NRAS","PAPOLA"
"ITGA4","LGALS8"
"LGALS8","NUPR1"
"GPR182","NCAPG2"
"NCAPG2","RIT1"
"FKBP5","NCAPG2"
"H2AFY","HIST1H3F"
"HIST1H3F","ITGA4"
"HIST1H3F","RAB3B"
"NRAS","SLC39A6"
"RAB4A","SLC39A6"
"GPR182","SLC39A6"
"RHOF","SLC39A6"
"RNF149","SLC39A6"
"SGTA","SMC5"
"NRP1","SGTA"
"DBN1","STAT5B"
"CGN","DBN1"
"CAPZB","RNF138"
"RBM4","RNF138"
"ITGA4","PON2"
"PON2","RNF149"
"CABIN1","SIN3A"
"CABIN1","HNF1B"
"CABIN1","CAPZB"
"APLP2","NRAS"
"APLP2","RNF149"
"ITGA4","PTPRK"
"LGALS8","PTPRK"
"AKAP11","PRKACA"
"POLR3B","RIT1"
"FKBP5","POLR3B"
"NUP43","ZDBF2"
"SMC5","ZDBF2"
"SNW1","TSSC4"
"CAPZB","MPP5"
"ADCK3","PNPLA6"
"CHD6","TLX2"
"CHD6","NUP43"
"ILF3","QSOX2"
"GPR182","QSOX2"
"FHL3","SH3GLB2"
"SH3GLB2","TSG101"
"MBNL1","SH3GLB2"
"RIT1","TOP3A"
"LEMD3","PIGH"
"IFITM1","PIGH"
"SNW1","UBA5"
"GBF1","UBA5"
"GBF1","GOLGA1"
"GOLGA1","GOLGB1"
"ANKRD28","GOLGA1"
"CCNT2","CDK6"
"CCNT2","NUP43"
"IQSEC1","IRAK1"
"ANKRD28","IQSEC1"
"EYA4","GPHN"
"KRT15","TSG101"
"SOCS2","TCEB2"
"COPS2","SOCS2"
"COPS3","SOCS2"
"RTN4","SOCS2"
"SOCS2","WDTC1"
"CAMKK2","IRAK1"
"CAMKK2","YTHDF3"
"CAMKK2","PRKACA"
"CAMKK2","FKBP5"
"CAMKK2","CRYAA"
"GNA13","PRKACA"
"KIF16B","NUP155"
"KIF16B","RAB4A"
"IFITM1","KIF16B"
"CNOT7","TSG101"
"CNOT7","FHL3"
"CNOT7","YTHDF2"
"CAPZB","CNOT7"
"CNOT7","YTHDF3"
"GABPA","TCEB2"
"GABPA","NUP43"
"ADARB1","CD97"
"CD97","NRAS"
"CD97","RHOF"
"GTF2IRD1","ZMYM2"
"GTF2IRD1","LGALS8"
"NUFIP1","RAB3B"
"ADCK3","ARHGAP36"
"ARHGAP36","PRKACA"
"ARHGAP36","RBFOX2"
"CARD10","DBN1"
"DNMT3B","TSC22D1"
"TCEB2","TSC22D1"
"DDIT3","TLK2"
"CAPZB","MYL9"
