"gene_list","mutation","precog_metaZ","tot_int","mut_int","network_score"
"ZHX1","ORF",-2.3,62,42,28.4516129032258
"BNIP1","ORF",1.973,81,48,28.4444444444444
"HARS2","BOTH",2.231,96,52,28.1666666666667
"PRDM14","ORF",-1.971,49,37,27.9387755102041
"CNDP2","ORF",2.567,97,52,27.8762886597938
"CHTF18","ORF",2.011,61,41,27.5573770491803
"MKS1","ORF",2.301,61,41,27.5573770491803
"PLCG2","BOTH",-1.996,42,34,27.5238095238095
"POLD2","ORF",2.523,50,37,27.38
"INTS6","ORF",-2.088,68,43,27.1911764705882
"TAF6L","NONE",2.849,56,39,27.1607142857143
"KCTD12","NONE",-2.617,65,42,27.1384615384615
"PKMYT1","ORF",3.074,96,51,27.09375
"KNTC1","BOTH",2.374,48,36,27
"PMAIP1","NONE",3.475,108,54,27
"REEP4","NONE",2.984,82,47,26.9390243902439
"PGM3","ORF",2.081,51,37,26.843137254902
"KCTD5","BOTH",2.436,69,43,26.7971014492754
"OTUD7B","ORF",2.336,46,35,26.6304347826087
"ZCCHC6","ORF",2.186,91,49,26.3846153846154
"ACADVL","ORF",2.418,95,50,26.3157894736842
"THRA","ORF",-2,58,39,26.2241379310345
"PRDM1","ORF",2.659,47,35,26.063829787234
"PPP2R2D","ORF",-2.701,71,43,26.0422535211268
"FYCO1","ORF",-4.002,62,40,25.8064516129032
"PRCC","ORF",3.938,62,40,25.8064516129032
"DCP1B","ORF",-2.122,72,43,25.6805555555556
"GTF2H4","ORF",2.788,63,40,25.3968253968254
"NUFIP1","ORF",-2.242,54,37,25.3518518518519
"RAD9A","ORF",2.427,43,33,25.3255813953488
"ARFGEF2","ORF",3.012,84,46,25.1904761904762
"ZBTB9","ORF",2.063,67,41,25.089552238806
"DGKZ","ORF",2.06,52,36,24.9230769230769
"CLOCK","ORF",-2.443,50,35,24.5
"INTS4","ORF",2.18,59,38,24.4745762711864
"BRDT","BOTH",-2.131,53,36,24.4528301886792
"AFAP1","BOTH",-2.211,56,37,24.4464285714286
"THOP1","ORF",2.459,56,37,24.4464285714286
"GPRIN1","ORF",2.079,73,42,24.1643835616438
"HEATR6","ORF",2.285,63,39,24.1428571428571
"MGST1","NONE",2.607,92,47,24.0108695652174
"PIGS","NONE",2.664,81,44,23.9012345679012
"CCT6B","BOTH",-2.023,85,45,23.8235294117647
"MAGEA1","ORF",2.395,46,33,23.6739130434783
"FKBP10","ORF",3.139,68,40,23.5294117647059
"CTPS2","ORF",2.257,68,40,23.5294117647059
"MYH2","ORF",-2.205,29,26,23.3103448275862
"CNPY3","ORF",2.072,62,38,23.2903225806452
"OAS3","ORF",2.455,56,36,23.1428571428571
"ACTR5","ORF",2.212,50,34,23.12
"GLA","ORF",1.97,50,34,23.12
"RUSC1","ORF",3.288,39,30,23.0769230769231
"SPERT","BOTH",-1.963,63,38,22.9206349206349
"NFATC2IP","BOTH",2.457,42,31,22.8809523809524
"TEKT4","ORF",2.775,42,31,22.8809523809524
"DSN1","ORF",2.929,60,37,22.8166666666667
"RANBP6","ORF",-2.213,60,37,22.8166666666667
"UBE2T","NON_ORF",2.214,51,34,22.6666666666667
"ENO2","ORF",2.319,82,43,22.5487804878049
"NHS","ORF",-2.066,40,30,22.5
"ZBTB3","ORF",-2.147,28,25,22.3214285714286
"PRKAG3","ORF",-2.403,46,32,22.2608695652174
"TSSC1","ORF",2.153,46,32,22.2608695652174
"PSME4","ORF",2.602,72,40,22.2222222222222
"PRKAB1","ORF",-2.218,44,31,21.8409090909091
"ITM2B","ORF",-3.432,57,35,21.4912280701754
"HIST1H3B","NONE",2.616,57,35,21.4912280701754
"TSSK6","ORF",3.765,34,27,21.4411764705882
"ARFIP2","NONE",3.094,68,38,21.2352941176471
"NUDT5","NONE",2.835,58,35,21.1206896551724
"CIAPIN1","BOTH",2.707,65,37,21.0615384615385
"BRI3BP","NONE",3.079,65,37,21.0615384615385
"MED25","ORF",2.067,49,32,20.8979591836735
"SLC25A19","NONE",2.689,46,31,20.8913043478261
"HBZ","NONE",3.367,30,25,20.8333333333333
"ELK1","ORF",2.272,66,37,20.7424242424242
"EGR1","ORF",-3.027,38,28,20.6315789473684
"MAPK12","ORF",2.402,38,28,20.6315789473684
"ZNF384","ORF",3.338,53,33,20.5471698113208
"NT5E","ORF",2.947,41,29,20.5121951219512
"NUBPL","NONE",-2.636,41,29,20.5121951219512
"TRAF5","ORF",-2.026,47,31,20.4468085106383
"TARBP1","ORF",1.961,47,31,20.4468085106383
"ATP7A","ORF",-2.624,60,35,20.4166666666667
"CDT1","BOTH",2.811,57,34,20.280701754386
"GTPBP2","ORF",3.089,36,27,20.25
"FN3KRP","ORF",2.199,54,33,20.1666666666667
"PMF1","NONE",3.683,54,33,20.1666666666667
"VEGFA","ORF",2.663,31,25,20.1612903225806
"GMPPA","ORF",1.96,34,26,19.8823529411765
"CENPM","NONE",2.748,55,33,19.8
"VPS37C","NONE",-2.984,55,33,19.8
"AHSG","ORF",2.495,73,38,19.7808219178082
"FLAD1","ORF",2.959,77,39,19.7532467532468
"TLK2","ORF",4.023,52,32,19.6923076923077
"CDK3","BOTH",2.919,59,34,19.5932203389831
"NPHP4","ORF",-1.98,43,29,19.5581395348837
"ZDBF2","ORF",-2.031,43,29,19.5581395348837
"GUF1","ORF",2.472,70,37,19.5571428571429
"MAN1B1","ORF",2.058,56,33,19.4464285714286
"WNK3","NON_ORF",-2.336,35,26,19.3142857142857
"ENO3","ORF",2.848,60,34,19.2666666666667
"ABI3","ORF",2.098,30,24,19.2
"ACAD10","ORF",2.043,38,27,19.1842105263158
"GALK1","NONE",2.707,58,33,18.7758620689655
"ZNF71","ORF",-2.873,48,30,18.75
"MAP2K4","ORF",-2.291,39,27,18.6923076923077
"PALM2","ORF",1.973,55,32,18.6181818181818
"PVR","ORF",2.344,55,32,18.6181818181818
"ZFP62","BOTH",-2.457,55,32,18.6181818181818
"GFOD1","ORF",-2.765,31,24,18.5806451612903
"KLF10","ORF",-2.236,31,24,18.5806451612903
"PTGER4","ORF",-1.968,24,21,18.375
"TYMS","ORF",2.054,67,35,18.2835820895522
"TAZ","NONE",2.745,46,29,18.2826086956522
"SLC27A3","ORF",-2.117,37,26,18.2702702702703
"TBC1D7","ORF",3.318,40,27,18.225
"COG1","ORF",1.989,50,30,18
"ZNF503","ORF",-2.058,44,28,17.8181818181818
"FOXP2","ORF",-2.264,38,26,17.7894736842105
"POLG","ORF",2.376,73,36,17.7534246575342
"ECEL1","ORF",2.688,30,23,17.6333333333333
"ELK4","BOTH",2.421,62,33,17.5645161290323
"PIGK","ORF",-2.041,62,33,17.5645161290323
"FAT4","ORF",-2.873,33,24,17.4545454545455
"FOXRED1","BOTH",2.909,45,28,17.4222222222222
"EPM2AIP1","BOTH",-2.656,36,25,17.3611111111111
"MAGEA6","ORF",2.57,36,25,17.3611111111111
"RALB","ORF",2.194,52,30,17.3076923076923
"USP43","ORF",2.072,37,25,16.8918918918919
"DDX49","ORF",2.467,47,28,16.6808510638298
"PRDM10","ORF",-2.687,47,28,16.6808510638298
"CHMP1A","ORF",2.008,54,30,16.6666666666667
"PHACTR2","ORF",-2.63,24,20,16.6666666666667
"GCGR","ORF",2.107,32,23,16.53125
"MYL1","ORF",-2.774,41,26,16.4878048780488
"ADPGK","NONE",2.944,41,26,16.4878048780488
"PPARA","ORF",2.053,35,24,16.4571428571429
"RXRB","ORF",2.021,27,21,16.3333333333333
"LRIG1","ORF",-2.139,30,22,16.1333333333333
"ZNF410","NONE",2.649,30,22,16.1333333333333
"SLC16A3","ORF",2.335,56,30,16.0714285714286
"TOMM34","ORF",1.967,72,34,16.0555555555556
"E2F7","NON_ORF",3.282,33,23,16.030303030303
"LYST","ORF",-2.325,33,23,16.030303030303
"NPY2R","ORF",-2.128,25,20,16
"EPC2","ORF",-3.904,46,27,15.8478260869565
"OMA1","ORF",-2.082,46,27,15.8478260869565
"ZNF317","ORF",-1.987,40,25,15.625
"RBMXL2","ORF",-2.046,31,22,15.6129032258065
"TMEM55B","NONE",2.64,31,22,15.6129032258065
"DOCK1","ORF",-3.106,34,23,15.5588235294118
"TEAD4","ORF",2.065,47,27,15.5106382978723
"CCDC107","NONE",-2.819,21,18,15.4285714285714
