"gene_list","mutation","precog_metaZ","tot_int","mut_int","network_score"
"ADAMTSL4","ORF",-1.967,22,11,5.5
"LDOC1","ORF",-2.193,22,11,5.5
"CENPK","NONE",2.833,22,11,5.5
"KRT82","ORF",-2.067,12,8,5.33333333333333
"PARL","ORF",-2.175,27,12,5.33333333333333
"PPIP5K2","ORF",2.525,32,13,5.28125
"CPNE8","ORF",2.364,63,18,5.14285714285714
"FAM186B","ORF",-2.184,7,6,5.14285714285714
"LRRCC1","ORF",-2.677,7,6,5.14285714285714
"RBMS3","ORF",-2.622,7,6,5.14285714285714
"TAPBP","ORF",-2.032,28,12,5.14285714285714
"FBLN7","ORF",2.231,5,5,5
"HOPX","ORF",-2.076,5,5,5
"KLHL18","NON_ORF",-2.508,13,8,4.92307692307692
"LRP1B","ORF",-3.51,13,8,4.92307692307692
"MAEL","ORF",2.928,13,8,4.92307692307692
"ZNF277","ORF",2.465,13,8,4.92307692307692
"SNUPN","NONE",-2.906,13,8,4.92307692307692
"DIS3L","ORF",-2.989,10,7,4.9
"GPR161","ORF",2.372,10,7,4.9
"ZMAT4","ORF",2.655,10,7,4.9
"KIF18A","NONE",2.761,21,10,4.76190476190476
"ATP13A3","ORF",2.221,55,16,4.65454545454545
"GBP2","ORF",-1.982,14,8,4.57142857142857
"APOBEC3B","NONE",2.991,43,14,4.55813953488372
"ATP9A","ORF",-2.002,22,10,4.54545454545454
"SCAPER","ORF",-2.383,22,10,4.54545454545454
"APLNR","ORF",-2.493,18,9,4.5
"PLEKHH3","ORF",2.336,18,9,4.5
"CTCFL","ORF",2.107,11,7,4.45454545454545
"SPG11","ORF",-2.326,23,10,4.34782608695652
"PCBP4","NONE",-2.65,15,8,4.26666666666667
"FERMT3","ORF",-2.023,19,9,4.26315789473684
"PDZD11","NONE",2.955,29,11,4.17241379310345
"CCDC15","ORF",2.884,6,5,4.16666666666667
"CD244","ORF",-2.507,6,5,4.16666666666667
"ICA1L","ORF",2.072,6,5,4.16666666666667
"TMEM97","ORF",1.994,24,10,4.16666666666667
"PPCDC","NONE",-3.374,6,5,4.16666666666667
"MAN2A2","BOTH",-2.135,12,7,4.08333333333333
"ACVR2A","ORF",-2.184,16,8,4
"CRELD2","ORF",-2.812,9,6,4
"GRIK2","ORF",2.5,9,6,4
"TAF7L","ORF",2.24,4,4,4
"TNNT3","ORF",2.441,4,4,4
"PI4K2A","NONE",-2.805,26,10,3.84615384615385
"DLX6","ORF",2.084,13,7,3.76923076923077
"BRWD3","ORF",2.039,17,8,3.76470588235294
"PSTPIP1","ORF",-2.421,27,10,3.7037037037037
"ALDH1L1","ORF",2.324,22,9,3.68181818181818
"UBXN2B","ORF",2.032,10,6,3.6
"ZNF385A","ORF",-2.536,10,6,3.6
"ARMC9","ORF",2.091,7,5,3.57142857142857
"CENPL","ORF",3.371,7,5,3.57142857142857
"PI4K2B","NONE",2.768,28,10,3.57142857142857
"CELF2","ORF",-3.023,14,7,3.5
"DPYSL4","BOTH",2.028,19,8,3.36842105263158
"PLD4","ORF",-2.436,19,8,3.36842105263158
"PSMC3IP","NONE",2.848,15,7,3.26666666666667
"DENND2A","ORF",2.349,5,4,3.2
"NTF3","ORF",-2.566,5,4,3.2
"ZKSCAN2","ORF",-2.021,5,4,3.2
"ZNF615","ORF",-2.448,5,4,3.2
"NR2C2AP","NONE",3.21,5,4,3.2
"HDHD2","ORF",-2.427,8,5,3.125
"SAMD9L","ORF",-2.408,8,5,3.125
"DTD1","NONE",-2.684,8,5,3.125
"TRIM68","ORF",-2.452,21,8,3.04761904761905
"CD5","ORF",-2.191,3,3,3
"FAM65A","ORF",-2.084,12,6,3
"SIM1","ORF",2.123,3,3,3
"SP140","ORF",-2.007,3,3,3
"PAPPA2","ORF",2.336,3,3,3
"ZNF821","NONE",-3.324,3,3,3
"DYM","ORF",-2.277,17,7,2.88235294117647
"LRRN4CL","ORF",-2.775,9,5,2.77777777777778
"SLC9A8","ORF",-2.121,9,5,2.77777777777778
"TIFA","ORF",2.431,18,7,2.72222222222222
"SYNGR2","NONE",-2.805,18,7,2.72222222222222
"CLSTN3","ORF",2.178,6,4,2.66666666666667
"EMILIN2","ORF",-2.558,6,4,2.66666666666667
"MYO18B","BOTH",-2.881,6,4,2.66666666666667
"NPHP3","ORF",2.211,6,4,2.66666666666667
"AKR7A3","NONE",2.868,6,4,2.66666666666667
"FAM170A","NONE",2.975,6,4,2.66666666666667
"HTRA1","ORF",-2.975,10,5,2.5
"ZNF7","ORF",2.507,10,5,2.5
"ZNF227","NONE",2.759,10,5,2.5
"SPRYD3","NONE",-2.78,10,5,2.5
"ZNF503","ORF",1.989,20,7,2.45
"CCNY","NONE",-2.686,21,7,2.33333333333333
"ACSS2","ORF",-1.968,7,4,2.28571428571429
"HERC6","ORF",-2.27,7,4,2.28571428571429
"RIMS2","ORF",2.506,7,4,2.28571428571429
"USP26","ORF",2.24,7,4,2.28571428571429
"ZNF575","ORF",-2.007,7,4,2.28571428571429
"KLRD1","ORF",-2.029,11,5,2.27272727272727
"NACC2","ORF",2.018,11,5,2.27272727272727
"RIBC2","NONE",3.16,11,5,2.27272727272727
"RPE65","ORF",-2.098,4,3,2.25
"SLC4A11","ORF",2.004,4,3,2.25
"SYPL2","ORF",-2.169,4,3,2.25
"ZSWIM6","ORF",-2.257,4,3,2.25
"MB","NONE",-2.697,4,3,2.25
"TRIM38","ORF",-2.265,17,6,2.11764705882353
"FAM3A","ORF",2.446,12,5,2.08333333333333
"ANO10","ORF",-2.415,31,8,2.06451612903226
"APH1B","ORF",-2.494,2,2,2
"CD200R1","ORF",-2.918,2,2,2
"CDH18","ORF",2.315,2,2,2
"DOK7","ORF",-2.527,2,2,2
"GABRA3","ORF",2.226,2,2,2
"HSPB3","ORF",-2.467,2,2,2
"NLRP9","ORF",-2.167,8,4,2
"PRRG3","ORF",-2.468,2,2,2
"SPAG11B","ORF",-2.027,2,2,2
"TH","ORF",2.593,8,4,2
"CNTFR","NONE",-3.259,2,2,2
"IDO1","ORF",-2.84,2,2,2
"FXYD6","NONE",-2.994,8,4,2
"KRTAP5-9","NONE",2.763,13,5,1.92307692307692
"LRP3","ORF",2.439,5,3,1.8
"NAP1L2","ORF",-2.129,5,3,1.8
"PLB1","ORF",-2.591,5,3,1.8
"PSD2","ORF",-2.824,5,3,1.8
"TMEM140","ORF",-2.521,5,3,1.8
"SLC48A1","NONE",-2.736,5,3,1.8
"PKIA","NONE",-3.186,5,3,1.8
"DNAH1","ORF",2.345,14,5,1.78571428571429
"MLXIP","ORF",-2.762,14,5,1.78571428571429
"ADAT1","ORF",2.07,9,4,1.77777777777778
"PRMT7","ORF",-1.985,21,6,1.71428571428571
"ACSS1","ORF",-2.351,10,4,1.6
"FBXL3","ORF",-2.237,10,4,1.6
"ZNF445","ORF",2.169,16,5,1.5625
"DMC1","ORF",2.058,6,3,1.5
"KCNE4","ORF",2.684,6,3,1.5
"LRRC27","ORF",-2.239,6,3,1.5
"MANEA","ORF",2.02,6,3,1.5
"N6AMT2","ORF",-2.159,6,3,1.5
"NLRC3","ORF",-2.815,6,3,1.5
"THAP10","ORF",-2.683,6,3,1.5
"ZNF562","ORF",2.654,6,3,1.5
"WBP5","NONE",2.603,6,3,1.5
"GTSF1","NONE",-2.669,6,3,1.5
"HTR2C","ORF",2.025,11,4,1.45454545454545
"UPK2","ORF",-2.419,11,4,1.45454545454545
"USP51","ORF",2.469,11,4,1.45454545454545
"CCDC102A","NONE",-2.611,11,4,1.45454545454545
"EML3","ORF",-2.175,25,6,1.44
"CPA6","ORF",-2.053,3,2,1.33333333333333
"GBP3","ORF",-2.034,3,2,1.33333333333333
"MEGF11","ORF",-1.96,3,2,1.33333333333333
"PCOLCE2","BOTH",2.517,3,2,1.33333333333333
"PDZRN4","ORF",-2.287,3,2,1.33333333333333
"SMO","ORF",-1.995,12,4,1.33333333333333
"TAGAP","ORF",-1.98,3,2,1.33333333333333
"TJAP1","ORF",2.382,27,6,1.33333333333333
"ZNF789","ORF",2.763,3,2,1.33333333333333
"ZNF879","ORF",-2.101,3,2,1.33333333333333
"PRELID2","NONE",2.775,3,2,1.33333333333333
"CLEC10A","NONE",-3.353,3,2,1.33333333333333
"DCAF17","ORF",2.381,7,3,1.28571428571429
"FAM102A","ORF",-2.307,7,3,1.28571428571429
"ZBTB26","ORF",2.042,7,3,1.28571428571429
"CHRNB2","ORF",-2.711,7,3,1.28571428571429
"RUNDC1","ORF",-2.147,14,4,1.14285714285714
"TBCCD1","ORF",2.235,8,3,1.125
"ABCB11","ORF",2.124,4,2,1
"CASP5","ORF",-2.527,1,1,1
"CC2D1B","ORF",-2.604,16,4,1
"COL20A1","ORF",2.291,4,2,1
"CPT1C","ORF",-2.078,1,1,1
"DEGS2","ORF",-2.252,1,1,1
"DENND1C","NON_ORF",-2.953,4,2,1
"ECE2","ORF",2.302,4,2,1
"FCAMR","ORF",-2.17,1,1,1
"GIMAP6","ORF",-2.305,1,1,1
"GPR160","ORF",-2.271,1,1,1
"GRM4","BOTH",-2.275,1,1,1
"HPGDS","ORF",-2.716,1,1,1
"HSF5","ORF",2.175,4,2,1
"IFI44","ORF",-1.978,1,1,1
"ISX","ORF",2.823,4,2,1
"NUDT7","ORF",-2.006,1,1,1
"PDP2","ORF",2.051,4,2,1
"QRFPR","ORF",2.841,1,1,1
"RHBDL3","ORF",2.53,1,1,1
"RXFP3","ORF",2.13,4,2,1
"TULP1","ORF",-2.584,1,1,1
"ADCY5","ORF",-2.301,1,1,1
"WEE2","NONE",3.511,1,1,1
"CLCA3P","NONE",-2.606,1,1,1
"PNMAL2","NONE",3.496,1,1,1
"CDCP1","ORF",2.403,10,3,0.9
"AGBL5","ORF",2.226,11,3,0.818181818181818
"AKNA","BOTH",-2.046,5,2,0.8
"APOL6","ORF",-2.223,5,2,0.8
"KIAA1919","ORF",2.147,5,2,0.8
"SELM","NONE",-2.903,5,2,0.8
"MSRA","ORF",2.285,12,3,0.75
"TBC1D16","ORF",2.531,12,3,0.75
"LONRF2","ORF",-3.008,6,2,0.666666666666667
"PIGX","ORF",-2.022,7,2,0.571428571428571
"ZNF667","ORF",2.271,7,2,0.571428571428571
"FBXL20","NONE",3.195,7,2,0.571428571428571
"TRIM59","NONE",2.979,17,3,0.529411764705882
"BEX4","ORF",-2.544,2,1,0.5
"DLEC1","ORF",-2.333,2,1,0.5
"IMPG1","ORF",-2.846,2,1,0.5
"SLC24A3","ORF",-2.771,2,1,0.5
"THPO","ORF",2.097,2,1,0.5
"ZNF366","ORF",-2.387,2,1,0.5
"IL1RAPL1","ORF",2.693,2,1,0.5
"CYLC1","ORF",2.053,9,2,0.444444444444444
"CES3","ORF",-2.016,3,1,0.333333333333333
"GDF9","ORF",-2.521,12,2,0.333333333333333
"NLRP13","ORF",2.318,3,1,0.333333333333333
"PCDHB8","ORF",2.106,3,1,0.333333333333333
"PDPN","ORF",-2.493,3,1,0.333333333333333
"SGMS1","ORF",-2.473,12,2,0.333333333333333
"SLC2A6","ORF",-2.399,3,1,0.333333333333333
"SPATA17","ORF",-2.339,3,1,0.333333333333333
"CCL18","NONE",-2.593,3,1,0.333333333333333
"DEFB127","NONE",-2.867,3,1,0.333333333333333
"BTN3A1","ORF",-2.145,4,1,0.25
"CARD6","ORF",-2.029,4,1,0.25
"ITGAL","ORF",-2.03,4,1,0.25
"RCSD1","ORF",-2.649,4,1,0.25
"RIMKLA","ORF",2.59,4,1,0.25
"ST3GAL5","NONE",-2.669,4,1,0.25
"SIDT2","NONE",-2.603,4,1,0.25
"SHISA5","ORF",-2.146,5,1,0.2
"ABHD4","ORF",-1.966,6,1,0.166666666666667
"FAM163A","NONE",2.97,6,1,0.166666666666667
"SLC38A9","ORF",3.412,15,1,0.0666666666666667
"ACCN4","ORF",2.832,0,0,0
"APOL1","ORF",-2.505,0,0,0
"CACNB4","ORF",2.141,1,0,0
"CCDC21","ORF",2.356,0,0,0
"CD1D","ORF",-1.982,2,0,0
"CTAGE1","ORF",2.328,1,0,0
"EFCAB8","ORF",-2.061,0,0,0
"EIF2C4","ORF",-1.983,0,0,0
"FAM179A","ORF",-2.563,2,0,0
"FAM54A","ORF",2.286,0,0,0
"FAM55C","ORF",-2.455,0,0,0
"GOT1L1","ORF",-2.304,0,0,0
"HEATR7B1","ORF",2.385,0,0,0
"HGFAC","ORF",1.971,0,0,0
"HHAT","ORF",2.532,2,0,0
"HNRPLL","ORF",2.099,0,0,0
"IFNA1","ORF",-2.213,1,0,0
"IL12B","ORF",-2.115,0,0,0
"KCNK9","ORF",1.99,2,0,0
"KIAA0146","NON_ORF",2.215,0,0,0
"KIAA1009","ORF",3.035,0,0,0
"KIAA1274","ORF",-2.017,0,0,0
"KIAA1539","ORF",-2.638,0,0,0
"LILRB5","ORF",-2.274,0,0,0
"MC2R","ORF",2.309,1,0,0
"MUC3A","ORF",-2.06,1,0,0
"NCAN","ORF",2.131,1,0,0
"NT5C1A","ORF",-2.033,2,0,0
"ODZ1","ORF",1.996,0,0,0
"OR2S2","ORF",2.724,0,0,0
"OXTR","ORF",2.622,0,0,0
"PTPLAD2","ORF",-2.255,0,0,0
"RPTN","ORF",1.986,0,0,0
"RSPH4A","ORF",-3.039,0,0,0
"S1PR3","ORF",2.002,6,0,0
"SCARF1","ORF",1.966,2,0,0
"SLC46A3","ORF",-2.699,1,0,0
"SMCR7L","ORF",-2.566,0,0,0
"TLR7","ORF",-2.15,1,0,0
"TM6SF2","ORF",2.368,0,0,0
"TPRG1","ORF",-2.936,2,0,0
"TRIM61","ORF",-2.009,0,0,0
"ZNF295","ORF",3.012,0,0,0
"ZNF551","ORF",2.907,1,0,0
"ZNF700","ORF",2.309,0,0,0
"ZNF828","ORF",-2.032,0,0,0
"ZAN","ORF",2.225,0,0,0
"TMSB15A","NONE",3.184,0,0,0
"PTTG3P","NONE",3.062,0,0,0
"ALKBH6","NONE",2.965,2,0,0
"LOC388796","NONE",2.58,0,0,0
"LOC100128361","NONE",3.18,0,0,0
"TMEM179B","NONE",-2.623,5,0,0
"FLJ20021","NONE",3.208,0,0,0
"LOC644035","NONE",3.049,0,0,0
"LOC100272228","NONE",3.273,0,0,0
"LOC100133311","NONE",2.764,0,0,0
"LOC645954","NONE",3.85,0,0,0
"GOLGA2B","NONE",2.66,0,0,0
"FLJ41170","NONE",2.78,0,0,0
"LOC729178","NONE",-2.8,0,0,0
"TRDV3","NONE",-3.009,0,0,0
"FAM104B","NONE",-3.049,1,0,0
"LOC153684","NONE",2.775,1,0,0
"OR8D1","NONE",-2.68,0,0,0
"ABHD14A","NONE",-2.657,6,0,0
"CCL21","NONE",-3.143,2,0,0
"LOC57653","NONE",-3.249,0,0,0
"CYBASC3","NONE",-2.946,0,0,0
"FAM18A","NONE",-2.909,0,0,0
"TUSC1","NONE",-2.581,3,0,0
"GABRG1","NONE",-3.006,0,0,0
"SLC25A38","NONE",-2.676,0,0,0
"DARC","NONE",-2.796,0,0,0
"P2RY13","NONE",-3.762,0,0,0
"RICTOR",NA,NA,NA,NA,NA
