"from","to"
"AATF","AURKA"
"AATF","CHD3"
"AATF","PRC1"
"AATF","TNIP1"
"PHB2","TIMM50"
"PHB2","PPP1CA"
"ATAD3A","PHB2"
"CLPB","PHB2"
"PHB2","RHOT2"
"PHB2","PHB2"
"CDK2","PHB2"
"PHB2","TUFM"
"AKT1","PHB2"
"PHB2","PSMC3"
"MCM2","PHB2"
"MCM5","PHB2"
"KPNA2","PHB2"
"BRD1","PHB2"
"CHD3","PHB2"
"CHD4","PHB2"
"PHB2","RECQL4"
"PHB2","PRKCA"
"OGDH","PHB2"
"NDUFA9","PHB2"
"HSPB1","PHB2"
"KIF14","PHB2"
"PHB2","PRC1"
"CS","PHB2"
"PHB2","TRAP1"
"CUL3","PHB2"
"AATF","PHB2"
"PHB2","RUFY1"
"PHB2","TNIP1"
"HNRNPA2B1","IGF2BP3"
"IGF2BP3","USP10"
"IGF2BP3","MKRN2"
"IGF2BP3","RPL13"
"IGF2BP3","KPNA2"
"HMGA1","IGF2BP3"
"IGF2BP3","SNRPB"
"IGF2BP3","RPS18"
"HMGA2","IGF2BP3"
"IGF2BP3","YWHAE"
"IGF2BP3","IGF2BP3"
"FOXK2","IGF2BP3"
"IGF2BP3","PGK1"
"IGF2BP3","MED15"
"FBXW7","IGF2BP3"
"CUL3","IGF2BP3"
"CDK2","IGF2BP3"
"AURKA","IGF2BP3"
"CHD3","IGF2BP3"
"IGF2BP3","RECQL4"
"GSK3B","IGF2BP3"
"IGF2BP3","KIF14"
"IGF2BP3","PRC1"
"IGF2BP3","PABPC5"
"IGF2BP3","KLF15"
"CAPZB","IGF2BP3"
"IGF2BP3","PSPC1"
"IGF2BP3","SSRP1"
"IGF2BP3","UPF1"
"IGF2BP3","PRMT1"
"ARL10","IGF2BP3"
"BAP1","IGF2BP3"
"AATF","IGF2BP3"
"IGF2BP3","TNIP1"
"LSM4","RPL32"
"MYBBP1A","RPL32"
"RPL13","RPL32"
"HDGF","RPL32"
"CDK2","RPL32"
"RPL32","TUFM"
"HSP90AB1","RPL32"
"MCM2","RPL32"
"PRPF3","RPL32"
"PRPF4","RPL32"
"RECQL4","RPL32"
"PTPN6","RPL32"
"AURKB","RPL32"
"KIF14","RPL32"
"PRC1","RPL32"
"CAPZB","RPL32"
"RPL32","RPS18"
"CUL3","RPL32"
"BAP1","RPL32"
"AATF","RPL32"
"RPL32","TNIP1"
"EIF3A","UPF1"
"EIF3A","EIF4ENIF1"
"EIF3A","EIF4G1"
"CDK2","EIF3A"
"EIF3A","GRK5"
"EIF3A","RPS18"
"ATP6V0D1","EIF3A"
"CHD3","EIF3A"
"CHD4","EIF3A"
"EIF3A","RECQL4"
"EIF3A","KIF14"
"EIF3A","YWHAE"
"EIF3A","USP10"
"EIF3A","TSC1"
"EIF3A","KLF15"
"CAPZB","EIF3A"
"EIF3A","PSPC1"
"EIF3A","SSRP1"
"EIF3A","PRMT1"
"CUL3","EIF3A"
"EIF3A","PPM1G"
"BAP1","EIF3A"
"AATF","EIF3A"
"EIF3A","STIP1"
"EIF3A","GSK3B"
"EIF3A","FBXW7"
"EIF3A","TNIP1"
"MCM7","SLC25A1"
"CCT5","SLC25A1"
"HSP90AB1","SLC25A1"
"CAPZB","SLC25A1"
"ENO1","SLC25A1"
"ARAF","SLC25A1"
"CBX4","SLC25A1"
"MCM2","SLC25A1"
"BET1","SLC25A1"
"HSPB1","SLC25A1"
"AURKB","SLC25A1"
"FBXW7","SLC25A1"
"RHOBTB1","SLC25A1"
"CUL3","SLC25A1"
"AATF","SLC25A1"
"RUFY1","SLC25A1"
"RBCK1","SLC25A1"
"SLC25A1","TNIP1"
"EIF3A","RPS18"
"RPS18","RPS28"
"RPL32","RPS18"
"PARD3","RPS18"
"CUL3","RPS18"
"CDK2","RPS18"
"RPL13","RPS18"
"MCM2","RPS18"
"MCM5","RPS18"
"CHD3","RPS18"
"CHD4","RPS18"
"RECQL4","RPS18"
"ARAF","RPS18"
"PPP1CA","RPS18"
"AURKB","RPS18"
"KIF14","RPS18"
"PRC1","RPS18"
"GSK3B","RPS18"
"FBXW7","RPS18"
"CAPZB","RPS18"
"PSPC1","RPS18"
"IGF2BP3","RPS18"
"BAP1","RPS18"
"AATF","RPS18"
"EIF4G1","RPS18"
"RPS18","RUFY1"
"RPS18","STIP1"
"RPS18","TNIP1"
"EIF4G1","NAT10"
"NAT10","NAT10"
"AATF","NAT10"
"NAT10","RPL13"
"NAT10","SIRT1"
"CUL3","NAT10"
"GRK5","NAT10"
"MCM5","NAT10"
"CHD3","NAT10"
"CHD4","NAT10"
"AURKB","NAT10"
"KIF14","NAT10"
"NAT10","PRC1"
"FBXW7","NAT10"
"NAT10","PRMT1"
"HIST1H3C","NAT10"
"NAT10","STIP1"
"NAT10","TNIP1"
"FXR2","MCRS1"
"FXR2","FXR2"
"FXR2","PRC1"
"EIF4ENIF1","FXR2"
"FXR2","UPF1"
"FXR2","KIAA0430"
"FXR2","USP10"
"CSNK2B","FXR2"
"ECH1","FXR2"
"EWSR1","FXR2"
"FXR2","HIVEP1"
"FXR2","HSPB1"
"FXR2","PICK1"
"FXR2","SF3B2"
"FXR2","TRAF2"
"AP2M1","FXR2"
"FXR2","TERF2"
"CUL3","FXR2"
"CHD3","FXR2"
"CHD4","FXR2"
"EIF4G1","FXR2"
"FXR2","KIF14"
"FXR2","NBR1"
"FXR2","PSPC1"
"BAP1","FXR2"
"AATF","FXR2"
"FXR2","TNIP1"
"POLD1","UPF1"
"EIF3A","UPF1"
"SMARCA4","UPF1"
"TTC4","UPF1"
"IGF2BP3","UPF1"
"CNDP2","UPF1"
"CSNK2B","UPF1"
"CUL3","UPF1"
"CUL5","UPF1"
"CDK2","UPF1"
"SNRPB","UPF1"
"EWSR1","UPF1"
"POU5F1","UPF1"
"GLTSCR2","UPF1"
"RECQL4","UPF1"
"PLK1","UPF1"
"FXR2","UPF1"
"MKRN2","UPF1"
"UPF1","USP10"
"UPF1","ZFP36"
"EIF4ENIF1","UPF1"
"KIAA0430","UPF1"
"AURKB","UPF1"
"KIF14","UPF1"
"RNF151","UPF1"
"PABPC5","UPF1"
"MYBBP1A","UPF1"
"FBXW7","UPF1"
"CAPZB","UPF1"
"HNRNPA2B1","UPF1"
"PSPC1","UPF1"
"PRMT1","UPF1"
"PRC1","UPF1"
"RNF40","UPF1"
"HSP90AB1","UPF1"
"BAP1","UPF1"
"AATF","UPF1"
"STIP1","UPF1"
"TNIP1","UPF1"
"THOC1","TPM3"
"SF3B2","THOC1"
"THOC1","THOC1"
"PRMT1","THOC1"
"THOC1","TRIM27"
"LIG1","THOC1"
"CHD4","THOC1"
"MED15","THOC1"
"MCM2","THOC1"
"PRC1","THOC1"
"RNF40","THOC1"
"SNRPB","THOC1"
"SSRP1","THOC1"
"SUPT5H","THOC1"
"AATF","THOC1"
"RECQL","THOC1"
"RPL13","RPS28"
"PELP1","RPL13"
"RPL13","RPS18"
"RPL13","RPL13"
"FTSJ3","RPL13"
"RPL13","UTP3"
"AATF","RPL13"
"GLTSCR2","RPL13"
"NAT10","RPL13"
"MYBBP1A","RPL13"
"RPL13","RPL32"
"CHD3","RPL13"
"PRPF40A","RPL13"
"PAK1IP1","RPL13"
"CSNK2B","RPL13"
"DAXX","RPL13"
"RPL13","TERF2"
"CUL3","RPL13"
"CDK2","RPL13"
"MCM2","RPL13"
"PPP1CA","RPL13"
"CHD4","RPL13"
"RECQL4","RPL13"
"PTPN6","RPL13"
"ARAF","RPL13"
"AURKB","RPL13"
"KIF14","RPL13"
"PRC1","RPL13"
"GSK3B","RPL13"
"POLR2C","RPL13"
"IGF2BP3","RPL13"
"FBXW7","RPL13"
"CAPZB","RPL13"
"PSPC1","RPL13"
"PRMT1","RPL13"
"BAP1","RPL13"
"RECQL","RPL13"
"RPL13","TNIP1"
"HNRNPA2B1","PGK1"
"HNRNPA2B1","SMARCA4"
"AP1B1","HNRNPA2B1"
"HNRNPA2B1","KIAA0430"
"HNRNPA2B1","UPF1"
"AP2M1","HNRNPA2B1"
"HNRNPA2B1","IGF2BP3"
"HNRNPA2B1","PLOD1"
"HNRNPA2B1","SF3B2"
"HNRNPA2B1","SUPT16H"
"HNRNPA2B1","HNRNPA2B1"
"CSNK2B","HNRNPA2B1"
"HDGF","HNRNPA2B1"
"CUL3","HNRNPA2B1"
"CUL5","HNRNPA2B1"
"HNRNPA2B1","YWHAE"
"HNRNPA2B1","PSMD13"
"HNRNPA2B1","RPS28"
"AURKA","HNRNPA2B1"
"HNRNPA2B1","ZFP36"
"HNRNPA2B1","HSPB1"
"HNRNPA2B1","MCM2"
"HNRNPA2B1","MCM5"
"CHD3","HNRNPA2B1"
"CHD4","HNRNPA2B1"
"HNRNPA2B1","RECQL4"
"EWSR1","HNRNPA2B1"
"GSK3B","HNRNPA2B1"
"AURKB","HNRNPA2B1"
"HNRNPA2B1","KIF14"
"HNRNPA2B1","PRC1"
"FBXW7","HNRNPA2B1"
"HNRNPA2B1","PER2"
"HNRNPA2B1","RHOBTB1"
"CAPZB","HNRNPA2B1"
"HNRNPA2B1","PSPC1"
"HNRNPA2B1","SNRPB"
"HNRNPA2B1","SSRP1"
"HNRNPA2B1","PRMT1"
"BAP1","HNRNPA2B1"
"AATF","HNRNPA2B1"
"HNRNPA2B1","TNIP1"
"HIST1H2BH","HNRNPA2B1"
"CCT5","CCT6B"
"CCT5","PPP4C"
"CCT5","PPP2R2B"
"CCT5","PPP2R2D"
"CCT5","CUL3"
"CCT5","CDK2"
"CCT5","IRAK1"
"CCT5","PRPF4"
"CCT5","MCM2"
"CCT5","SUV39H1"
"CCT5","TFDP1"
"CCT5","SLC25A1"
"CCT5","POLD1"
"CCT5","RECQL4"
"CCT5","PSMD14"
"CCT5","IRF7"
"AKT1","CCT5"
"CCT5","KIF14"
"CCT5","PRC1"
"CCT5","POLR2C"
"CCT5","NBR1"
"CAPZB","CCT5"
"CCT5","PRMT1"
"CCT5","HSP90AB1"
"BAP1","CCT5"
"AATF","CCT5"
"CCT5","RUFY1"
"CCT5","STIP1"
"CCT5","DET1"
"CCT5","RNF130"
"CCT5","TNIP1"
"CHD3","CHD4"
"CHD3","CHD3"
"CHD3","PRPF40A"
"CHD3","ZHX1"
"CHD3","KRT2"
"CHD3","PHB2"
"CHD3","RPL13"
"CHD3","HIST1H2BH"
"CHD3","HSP90AB1"
"ATAD3A","CHD3"
"CHD3","EIF4G1"
"CHD3","EWSR1"
"CHD3","HNRNPA2B1"
"CHD3","KPNA2"
"CHD3","KRT8"
"CHD3","MCM5"
"CHD3","MCM7"
"CHD3","PPP1CA"
"CHD3","RPS18"
"CHD3","RPS28"
"CHD3","SMARCA4"
"CHD3","SMARCB1"
"CHD3","SNRPB"
"CHD3","SSRP1"
"CHD3","SUPT5H"
"CHD3","EIF3A"
"CHD3","PRPF4"
"CHD3","PRPF3"
"CHD3","FXR2"
"CHD3","MYBBP1A"
"CHD3","IGF2BP3"
"CHD3","SF3B2"
"CHD3","SUPT16H"
"CHD3","DDX42"
"ACIN1","CHD3"
"CHD3","SATB2"
"AATF","CHD3"
"CHD3","PELP1"
"CHD3","DDX41"
"CHD3","PBRM1"
"CHD3","NAT10"
"CHD3","RBM15"
"CHD3","FTSJ3"
"CHD3","SDCCAG3"
"CHD3","GSK3B"
"CHD3","SIRT1"
"CHD3","ENO1"
"CHD3","SHMT2"
"CHD3","PSMD14"
"CHD3","MCM2"
"BRD1","CHD3"
"CHD3","RECQL4"
"CBX4","CHD3"
"CHAF1A","CHD3"
"CHD3","HIST1H3C"
"PSMD2","UBQLN4"
"PSMC3","PSMD2"
"PSMC4","PSMD2"
"PSMD14","PSMD2"
"PFKL","PSMD2"
"PSMD2","PSMD2"
"PSMD11","PSMD2"
"PSMD2","PSME4"
"PSMD13","PSMD2"
"CUL3","PSMD2"
"CDK2","PSMD2"
"GRK5","PSMD2"
"CAD","PSMD2"
"MCM7","PSMD2"
"MCM2","PSMD2"
"POU5F1","PSMD2"
"BAP1","PSMD2"
"PPM1G","PSMD2"
"PSMD2","PTPN6"
"COPE","PSMD2"
"PSMD2","RECQL4"
"ARNTL","PSMD2"
"GSK3B","PSMD2"
"AURKB","PSMD2"
"KIF14","PSMD2"
"PRC1","PSMD2"
"NBR1","PSMD2"
"PRMT1","PSMD2"
"PRMT5","PSMD2"
"PRPF4","PSMD2"
"PSMD2","TPM3"
"EIF4G1","PSMD2"
"PSMD2","STIP1"
"PSMD2","RNF130"
"PSMD2","TNIP1"
"ENO1","PSMD2"
"PSMD2","TUFM"
"FLOT1","NPLOC4"
"AURKB","FLOT1"
"FLOT1","MARK3"
"FLOT1","NOTCH2"
"FLOT1","PARD3"
"FLOT1","PI4KA"
"FLOT1","SLC3A2"
"ABLIM1","FLOT1"
"CAD","FLOT1"
"FLOT1","KIF14"
"FLOT1","PRC1"
"FLOT1","IRF3"
"FLOT1","STAT5A"
"FLOT1","TNIP1"
"FLOT1","POLD1"
"ACIN1","RHOT2"
"ACIN1","BET1"
"ACIN1","PRKCA"
"ACIN1","NFIA"
"ACIN1","SUPT16H"
"ACIN1","SLC3A2"
"ACIN1","SSRP1"
"ACIN1","HSP90AB1"
"ACIN1","CUL3"
"ACIN1","GRK5"
"ACIN1","CLK2"
"ACIN1","PRPF40A"
"ACIN1","CHD3"
"ACIN1","CHD4"
"ACIN1","KIF14"
"ACIN1","PRC1"
"ACIN1","RNF151"
"ACIN1","PABPC5"
"ACIN1","SNRPB"
"ACIN1","SUPT5H"
"ACIN1","AURKA"
"ACIN1","RECQL"
"TRIM27","TRIM27"
"CHD4","TRIM27"
"DAXX","TRIM27"
"TPM3","TRIM27"
"TRIM27","TSHZ3"
"TRIM27","ZNF250"
"PKN1","TRIM27"
"NFKBIA","TRIM27"
"CUL5","TRIM27"
"TRAF5","TRIM27"
"CLK2","TRIM27"
"KIFC3","TRIM27"
"MCM7","TRIM27"
"GLTSCR2","TRIM27"
"SMARCB1","TRIM27"
"THOC1","TRIM27"
"PIBF1","TRIM27"
"NCOA1","TRIM27"
"KIF14","TRIM27"
"DNAJC7","TRIM27"
"AURKA","TRIM27"
"CUL3","TRIM27"
"PAK2","SRC"
"PAK2","PAK2"
"PAK2","YWHAE"
"CUL5","PAK2"
"AP2M1","PAK2"
"CS","PAK2"
"PAK2","PPP1CA"
"GSK3B","PAK2"
"KIF14","PAK2"
"PAK2","PSMC3"
"ATP6V0D1","PAK2"
"PAK2","TRAF2"
"VASP","VASP"
"IRAK1","VASP"
"BUB1B","VASP"
"NBR1","VASP"
"PARD3","VASP"
"SDCCAG3","VASP"
"SPAG5","VASP"
"SF3B2","VASP"
"VASP","YWHAE"
"PRPF40A","VASP"
"PRMT5","VASP"
"MKRN2","VASP"
"AKT1","VASP"
"CAPZB","VASP"
"STIP1","VASP"
"KIFC3","KIFC3"
"KIFC3","MCM7"
"KIFC3","TRIM27"
"KIFC3","TPM3"
"KIFC3","TRAF2"
"KIFC3","TNIP1"
"KIFC3","ZNF250"
"KIFC3","KRT8"
"KIFC3","PIBF1"
"AURKB","KIFC3"
"KIF14","KIFC3"
"MCM2","MCM2"
"MCM2","MCM7"
"MCM2","MCM5"
"CCT5","MCM2"
"MCM2","RPS18"
"CAPZB","MCM2"
"HSP90AB1","MCM2"
"HSPB1","MCM2"
"MCM2","RPS28"
"FN3KRP","MCM2"
"CFL1","MCM2"
"CAD","MCM2"
"HNRNPA2B1","MCM2"
"H3F3B","MCM2"
"KRT2","MCM2"
"MCM2","TPM3"
"MCM2","SLC25A1"
"MCM2","PHB2"
"ATAD3A","MCM2"
"MCM2","TUFM"
"ENO1","MCM2"
"MCM2","PSMD2"
"MCM2","RPL13"
"MCM2","RPL32"
"CCT6B","MCM2"
"CLPB","MCM2"
"MCM2","NPLOC4"
"MCM2","TIMM50"
"CS","MCM2"
"DNAJC7","MCM2"
"MCM2","SLC3A2"
"EWSR1","MCM2"
"MCM2","STIP1"
"EIF4G1","MCM2"
"KPNA2","MCM2"
"MCM2","USP9X"
"MCM2","PGK1"
"MCM2","PRMT1"
"KIF14","MCM2"
"MCM2","PPP2R2D"
"HIST1H2BO","MCM2"
"MCM2","PPP2R2B"
"HIST1H2BH","MCM2"
"MCM2","YWHAE"
"CHD3","MCM2"
"HIST1H3C","MCM2"
"MCM2","PLK1"
"MCM2","THOC1"
"MCM2","MED15"
"MCM2","SSRP1"
"MCM2","SUPT16H"
"MCM2","PPP4C"
"MCM2","SF3B2"
"DBNL","MCM2"
"CDK2","MCM2"
"MCM2","RECQL4"
"CHD4","MCM2"
"FBXW7","MCM2"
"MCM2","NBR1"
"HMGA1","MCM2"
"BAP1","MCM2"
"CS","TRAP1"
"CS","ENO2"
"ATAD3A","CS"
"CS","NDUFA9"
"CS","OGDH"
"CS","SHMT2"
"CS","ECH1"
"CS","PHB2"
"CS","HSPB1"
"CS","MCM2"
"CS","RECQL4"
"CS","PMPCB"
"CS","TUFM"
"CS","PER2"
"CAPZB","CS"
"CS","PRMT1"
"CS","CUL3"
"CS","PAK2"
"BET1","XPOT"
"BET1","BET1"
"BET1","SLC3A2"
"BET1","SLC25A1"
"BET1","NOTCH2"
"BET1","ECH1"
"BET1","FTSJ3"
"BET1","GLTSCR2"
"BET1","LEMD3"
"ACIN1","BET1"
"PICK1","PRKCA"
"GSK3B","PRKCA"
"HMGA1","PRKCA"
"HMGA2","PRKCA"
"NFKBIA","PRKCA"
"PRKCA","PRKCA"
"PRKCA","RBCK1"
"PHB2","PRKCA"
"HSPB1","PRKCA"
"ACIN1","PRKCA"
"MKRN2","PRKCA"
"PER2","PRKCA"
"FTSJ3","NFIA"
"HIVEP1","NFIA"
"MED15","NFIA"
"NFIA","SATB2"
"GATA3","NFIA"
"FOS","NFIA"
"ACIN1","NFIA"
"NFIA","PRDM1"
"SSRP1","SUPT16H"
"SUPT16H","SUPT16H"
"CSNK2B","SUPT16H"
"MCM2","SUPT16H"
"POLR1A","SUPT16H"
"HDGF","SUPT16H"
"CUL3","SUPT16H"
"CDK2","SUPT16H"
"PRPF3","SUPT16H"
"ACIN1","SUPT16H"
"EWSR1","SUPT16H"
"DAXX","SUPT16H"
"CHD3","SUPT16H"
"CHD4","SUPT16H"
"RECQL4","SUPT16H"
"KIF14","SUPT16H"
"PRC1","SUPT16H"
"PPM1G","SUPT16H"
"H3F3B","SUPT16H"
"HMGA2","SUPT16H"
"HIST1H3C","SUPT16H"
"FBXW7","SUPT16H"
"RHOBTB1","SUPT16H"
"COMMD1","SUPT16H"
"SUPT16H","SUPT5H"
"SMARCA4","SUPT16H"
"SMARCB1","SUPT16H"
"CHAF1A","SUPT16H"
"BAP1","SUPT16H"
"STIP1","SUPT16H"
"RECQL","SUPT16H"
"SUPT16H","TNIP1"
"HNRNPA2B1","SUPT16H"
"HIST1H2BH","SUPT16H"
"GPS1","SLC3A2"
"CUL3","SLC3A2"
"ACIN1","SLC3A2"
"MCM2","SLC3A2"
"RECQL4","SLC3A2"
"BET1","SLC3A2"
"GSK3B","SLC3A2"
"AURKB","SLC3A2"
"KIF14","SLC3A2"
"FLOT1","SLC3A2"
"PARD3","SLC3A2"
"NFKBIA","SLC3A2"
"AURKA","SLC3A2"
"RUFY1","SLC3A2"
"SLC3A2","STIP1"
"SLC3A2","TNIP1"
"SSRP1","SUPT16H"
"POLR1A","SSRP1"
"MCM7","SSRP1"
"MCM2","SSRP1"
"MCM5","SSRP1"
"CSNK2B","SSRP1"
"DDX42","SSRP1"
"PBRM1","SSRP1"
"CHAF1A","SSRP1"
"SMARCB1","SSRP1"
"PPP1CA","SSRP1"
"SSRP1","TERF2"
"CHD4","SSRP1"
"EIF3A","SSRP1"
"DAXX","SSRP1"
"ACIN1","SSRP1"
"LSM4","SSRP1"
"INTS6","SSRP1"
"PPP1R10","SSRP1"
"SSRP1","THOC1"
"SATB2","SSRP1"
"PRPF40A","SSRP1"
"RBM15","SSRP1"
"HCFC1","SSRP1"
"HNRNPA2B1","SSRP1"
"POLR2C","SSRP1"
"SMARCA4","SSRP1"
"PRPF4","SSRP1"
"PRPF3","SSRP1"
"IGF2BP3","SSRP1"
"SSRP1","SUPT5H"
"SSRP1","ZC3H4"
"AQR","SSRP1"
"HIST1H2BH","SSRP1"
"HDGF","SSRP1"
"FBXW7","SSRP1"
"AURKA","SSRP1"
"CHD3","SSRP1"
"RECQL4","SSRP1"
"GSK3B","SSRP1"
"KIF14","SSRP1"
"PRC1","SSRP1"
"H3F3B","SSRP1"
"RHOBTB1","SSRP1"
"COMMD1","SSRP1"
"BAP1","SSRP1"
"HIST1H3C","SSRP1"
"SSRP1","STIP1"
"HMGA2","SSRP1"
"SSRP1","TNIP1"
"ENO1","SSRP1"
"AKT1","CLK2"
"CLK2","CLK2"
"ACIN1","CLK2"
"CLK2","TRIM27"
"CLK2","PRPF4"
"CLK2","CSNK2B"
"CLK2","PRMT1"
"CLK2","PABPC5"
"CLK2","RNF151"
"CLK2","DAXX"
"AP2M1","CLK2"
"PRPF40A","PRPF40A"
"PRPF40A","SF3B2"
"PFKL","PRPF40A"
"PRPF40A","UBQLN4"
"PRPF40A","VASP"
"ATAD3A","PRPF40A"
"PRPF40A","TERF2"
"ACIN1","PRPF40A"
"DDX42","PRPF40A"
"PPP1R10","PRPF40A"
"PRPF40A","PSPC1"
"CBX4","PRPF40A"
"PRPF40A","SMARCA4"
"PELP1","PRPF40A"
"CUL3","PRPF40A"
"CHD3","PRPF40A"
"PRPF40A","ZHX1"
"HSPB1","PRPF40A"
"EWSR1","PRPF40A"
"CHD4","PRPF40A"
"PICK1","PRPF40A"
"KIF14","PRPF40A"
"PRC1","PRPF40A"
"PRPF40A","RPL13"
"GATA1","PRPF40A"
"GATA3","PRPF40A"
"PRPF40A","SNRPB"
"PRPF40A","SSRP1"
"BAP1","PRPF40A"
"PRPF40A","TNIP1"
"POLD1","PRPF40A"
"CHD4","SMARCA4"
"CHD4","MCRS1"
"CHD3","CHD4"
"CHD4","CHD4"
"CHD4","EIF4G1"
"CHD4","ENO1"
"CHD4","EWSR1"
"CHD4","HNRNPA2B1"
"CHD4","KPNA2"
"CHD4","KRT2"
"CHD4","RPL13"
"CHD4","RPS18"
"CHD4","SSRP1"
"CHD4","SUPT5H"
"CHD4","HIST1H2BH"
"CHD4","EIF3A"
"CHD4","PRPF4"
"CHD4","PRPF3"
"CHD4","FXR2"
"CHD4","MYBBP1A"
"CHD4","SF3B2"
"CHD4","SUPT16H"
"CHD4","DDX42"
"CHD4","PHB2"
"ACIN1","CHD4"
"BRD1","CHD4"
"CHD4","DDX41"
"CHD4","WBP11"
"ATAD3A","CHD4"
"CHD4","NAT10"
"CHD4","PRPF40A"
"CHD4","RBM15"
"CHD4","FTSJ3"
"CBX5","CHD4"
"CHD4","THOC1"
"CHD4","MED15"
"CHD4","MCM2"
"AQR","CHD4"
"CHD4","PBRM1"
"CHD4","TSHZ3"
"CHD4","NCAPD2"
"CHD4","DCTN4"
"CHD4","PRKCSH"
"CHD4","TRIM27"
"CHD4","FOXK2"
"CHD4","SUV39H1"
"CHD4","RECQL4"
"CHD4","FBXW7"
"CHD4","SETD1A"
"CHD4","SRC"
"CHD4","PRC1"
"CHAF1A","CHD4"
"CHD4","DAXX"
"CHD4","CSNK2B"
"CHD4","HMGA1"
"CHD4","CUL3"
"CHD4","SMARCB1"
"BAP1","CHD4"
"CHD4","HIST1H3C"
"CHD4","STIP1"
"CHD4","TNIP1"
"RNF151","UPF1"
"RNF151","SF3B2"
"ACIN1","RNF151"
"CLK2","RNF151"
"MYBBP1A","RNF151"
"GLTSCR2","RNF151"
"PAK1IP1","RNF151"
"FTSJ3","RNF151"
"PIBF1","RNF151"
"PRPF3","RNF151"
"AQR","PABPC5"
"CLK2","PABPC5"
"MKRN2","PABPC5"
"PABPC5","SF3B2"
"PABPC5","UPF1"
"ACIN1","PABPC5"
"IGF2BP3","PABPC5"
"AURKB","PABPC5"
"KIF14","PABPC5"
"HCFC1","SNRPB"
"SNRPB","UPF1"
"AQR","SNRPB"
"PRMT5","SNRPB"
"SF3B2","SNRPB"
"PRPF4","SNRPB"
"SNRPB","ZC3H4"
"SNRPB","SUPT5H"
"PRPF3","SNRPB"
"IGF2BP3","SNRPB"
"SNRPB","SNRPB"
"P4HA1","SNRPB"
"HNRNPA2B1","SNRPB"
"POLR2C","SNRPB"
"PRPF40A","SNRPB"
"SNRPB","THOC1"
"PPP1R10","SNRPB"
"LSM4","SNRPB"
"ACIN1","SNRPB"
"DDX41","SNRPB"
"DDX42","SNRPB"
"SNRPB","TRAP1"
"NCAPD2","SNRPB"
"PRMT1","SNRPB"
"CUL3","SNRPB"
"CUL5","SNRPB"
"SNRPB","USP9X"
"CHD3","SNRPB"
"RECQL4","SNRPB"
"EWSR1","SNRPB"
"KIF14","SNRPB"
"PRC1","SNRPB"
"BAP1","SNRPB"
"RECQL","SNRPB"
"SNRPB","TNIP1"
"INTS6","SNRPB"
"PRMT5","SUPT5H"
"PRMT1","SUPT5H"
"IKBKG","SUPT5H"
"CSNK2B","SUPT5H"
"POLR2C","SUPT5H"
"NFRKB","SUPT5H"
"PPP4C","SUPT5H"
"RNF40","SUPT5H"
"SUPT5H","ZC3H4"
"HIVEP1","SUPT5H"
"AQR","SUPT5H"
"PGK1","SUPT5H"
"SSRP1","SUPT5H"
"SUPT5H","TERF2"
"SUPT16H","SUPT5H"
"ACIN1","SUPT5H"
"INTS6","SUPT5H"
"PPP1R10","SUPT5H"
"SUPT5H","THOC1"
"SUPT5H","WBP11"
"CUL3","SUPT5H"
"ENO1","SUPT5H"
"SHMT2","SUPT5H"
"HSPB1","SUPT5H"
"RANGAP1","SUPT5H"
"CHD3","SUPT5H"
"CHD4","SUPT5H"
"RECQL4","SUPT5H"
"KIF14","SUPT5H"
"FTSJ3","SUPT5H"
"HMGA1","SUPT5H"
"SNRPB","SUPT5H"
"MCRS1","SUPT5H"
"HSP90AB1","STIP1"
"ENO2","STIP1"
"PGK1","STIP1"
"HIST1H2BH","STIP1"
"STIP1","VASP"
"PSMD2","STIP1"
"AP1B1","STIP1"
"CHD4","STIP1"
"CSNK2B","STIP1"
"EIF4G1","STIP1"
"GPS1","STIP1"
"HSPB1","STIP1"
"IRAK1","STIP1"
"KPNA2","STIP1"
"MCM5","STIP1"
"MCM7","STIP1"
"POLD1","STIP1"
"MAP2K2","STIP1"
"PSMC3","STIP1"
"PSMC4","STIP1"
"PSMD11","STIP1"
"PSMD13","STIP1"
"RANGAP1","STIP1"
"STIP1","UPF1"
"SLC3A2","STIP1"
"SMARCA4","STIP1"
"SSRP1","STIP1"
"DNAJC7","STIP1"
"STIP1","TUFM"
"STIP1","YWHAE"
"STIP1","USP5"
"STIP1","USP9X"
"PRPF4","STIP1"
"NCAPD2","STIP1"
"PSMD14","STIP1"
"MYBBP1A","STIP1"
"STIP1","STIP1"
"SF3B2","STIP1"
"STIP1","SUPT16H"
"STIP1","XPOT"
"CCT5","STIP1"
"MKRN2","STIP1"
"PELP1","STIP1"
"DDX41","STIP1"
"ATAD3A","STIP1"
"NAT10","STIP1"
"NUP85","STIP1"
"STIP1","TIMM50"
"EIF3A","STIP1"
"MCM2","STIP1"
"RPS18","STIP1"
"STIP1","TRAP1"
"CAD","STIP1"
"STIP1","USP10"
"CDK3","STIP1"
"EWSR1","STIP1"
"RECQL4","STIP1"
"SDCCAG3","STIP1"
"AURKB","STIP1"
"POLR2C","STIP1"
"NBR1","STIP1"
"CAPZB","STIP1"
"BAP1","STIP1"
"DET1","STIP1"
"RECQL","STIP1"
"RNF130","STIP1"
"ENO1","STIP1"
"PI4KA","STIP1"
"MCM7","MCM7"
"MCM2","MCM7"
"MCM5","MCM7"
"INTS6","MCM7"
"HSP90AB1","MCM7"
