"gene_list","mutation","precog_metaZ","tot_int","mut_int","network_score"
"SUPT16H","ORF",2.195,293,199,135.156996587031
"SF3B1","ORF",-2.796,378,226,135.121693121693
"TFRC","ORF",4.342,333,212,134.966966966967
"SEC16A","ORF",-0.659,282,195,134.840425531915
"LMAN1","ORF",1.3,294,199,134.697278911565
"NUP50","ORF",3.623,225,174,134.56
"WDR76","ORF",2.023,249,183,134.493975903614
"SPOP","ORF",-3.836,316,206,134.291139240506
"ATP5B","ORF",4.244,367,222,134.288828337875
"SRSF5","ORF",-2.749,323,208,133.94427244582
"BAG6","BOTH",1.761,281,194,133.935943060498
"CALCOCO2","ORF",-3.561,299,200,133.779264214047
"PHB2","ORF",-0.453,362,220,133.701657458564
"CXADR","ORF",1.761,254,184,133.291338582677
"DLST","ORF",2.256,325,208,133.12
"HIST3H3","ORF",1.572,252,183,132.892857142857
"HMGA1","NONE",3.012,272,190,132.720588235294
"MECOM","ORF",-0.167,239,178,132.569037656904
"PLEC","ORF",0.442,253,183,132.367588932806
"RELA","ORF",1.925,270,189,132.3
"HIF1A","ORF",2.09,256,184,132.25
"HERC2","ORF",-1.013,309,202,132.051779935275
"CAPRIN1","ORF",0.878,306,201,132.029411764706
"SKP1","ORF",-1.947,294,197,132.003401360544
"E2F4","NON_ORF",3.944,316,204,131.696202531646
"UNK","ORF",0.646,275,190,131.272727272727
"USP9X","ORF",0.775,258,184,131.22480620155
"ATG9A","ORF",3.76,267,187,130.970037453184
"FBXO7","NONE",-2.864,318,204,130.867924528302
"DDX17","ORF",-2.029,259,184,130.718146718147
"VAPB","ORF",4.455,297,197,130.670033670034
"RBM8A","ORF",1.688,297,197,130.670033670034
"CUL5","ORF",-4.098,328,207,130.637195121951
"RPL35","NONE",2.665,374,221,130.590909090909
"XRN2","ORF",0.62,251,181,130.521912350598
"SLFN11","ORF",-1.194,227,172,130.325991189427
"RPA4","ORF",0.565,310,201,130.325806451613
"YY1","ORF",-1.198,280,191,130.289285714286
"PCM1","ORF",-5.201,298,197,130.231543624161
"RPS13","ORF",-0.43,336,209,130.002976190476
"PHLPP1","ORF",-1.655,207,164,129.932367149758
"ZBTB2","ORF",-1.965,290,194,129.779310344828
"NBR1","ORF",-3.211,247,179,129.720647773279
"IGF2BP1","BOTH",3.045,350,213,129.625714285714
"NONO","ORF",4.05,360,216,129.6
"CAD","ORF",5.483,270,187,129.514814814815
"MCM7","ORF",7.475,276,189,129.423913043478
"GNB2","ORF",3.006,300,197,129.363333333333
"JUP","ORF",2.344,313,201,129.076677316294
"IPO5","ORF",-1.296,280,190,128.928571428571
"RIN3","ORF",3.969,292,194,128.890410958904
"DCAF4","ORF",3.331,227,171,128.814977973568
"VDAC1","NONE",4.427,346,211,128.673410404624
"PTGES3","ORF",-0.225,255,181,128.474509803922
"H2AFY","NONE",4.565,294,194,128.013605442177
"SMAD3","ORF",-0.204,242,176,128
"INS","NONE",3.023,313,200,127.79552715655
"DSP","ORF",-0.809,271,186,127.660516605166
"STAT3","ORF",-2.884,251,179,127.653386454183
"GTPBP4","ORF",6.173,295,194,127.579661016949
"GLDC","ORF",-0.616,209,163,127.124401913876
"RUFY1","ORF",-2.333,312,199,126.926282051282
"PPP2CA","ORF",-1.17,273,186,126.725274725275
"SSR1","ORF",2.552,297,194,126.720538720539
"SP1","ORF",-1.82,213,164,126.272300469484
"MYBBP1A","ORF",3.579,320,201,126.253125
"FTSJ3","ORF",4.261,286,190,126.223776223776
"LRRK2","ORF",-3.466,321,201,125.859813084112
"SRRM1","ORF",-1.139,227,169,125.819383259912
"HNRNPR","ORF",-1.607,364,214,125.813186813187
"H2AFZ","NONE",6.555,252,178,125.730158730159
"NIN","ORF",0.03,241,174,125.626556016598
"HIST1H2BB","ORF",1.242,264,182,125.469696969697
"SMG7","ORF",2.514,217,165,125.460829493088
"ITFG1","ORF",2.11,355,211,125.411267605634
"SURF6","ORF",3.772,294,192,125.387755102041
"FAF2","ORF",0.692,288,190,125.347222222222
"RPL23","NONE",-4.407,323,201,125.080495356037
"CTTN","ORF",4.725,265,182,124.996226415094
"BRD2","ORF",1.141,260,180,124.615384615385
"MAP1B","ORF",1.314,318,199,124.53144654088
"SIRT1","ORF",-4.921,266,182,124.526315789474
"MEX3A","ORF",1.067,216,164,124.518518518519
"USP10","ORF",5.355,198,157,124.489898989899
"RPL7","ORF",-0.427,328,202,124.40243902439
"RPL18A","ORF",1.436,306,195,124.264705882353
"HAX1","BOTH",2.339,270,183,124.033333333333
"LYAR","ORF",3.434,268,182,123.597014925373
"NEDD4","ORF",0.155,269,182,123.137546468401
"FAM105A","ORF",-3.621,279,185,122.670250896057
"SLC25A5","NONE",6.229,276,184,122.666666666667
"ACLY","ORF",2.413,220,164,122.254545454545
"TRAF6","ORF",0.495,242,172,122.247933884298
"EIF4G1","ORF",6.669,280,185,122.232142857143
"LIMA1","NONE",-3.45,280,185,122.232142857143
"UNC93B1","NONE",3.163,271,182,122.228782287823
"SMARCC1","ORF",0.528,240,171,121.8375
"PSMD2","ORF",8.357,278,184,121.78417266187
"ATP2A1","ORF",-0.835,272,182,121.779411764706
"PSMD1","NONE",4.225,279,184,121.347670250896
"RPS4X","ORF",-5.773,314,195,121.09872611465
"HADHB","ORF",-2.151,290,187,120.58275862069
"TFIP11","ORF",-2.437,257,176,120.529182879377
"AP2M1","ORF",4.762,260,177,120.496153846154
"SNRPC","NONE",7.269,272,181,120.444852941176
"VCAM1","ORF",-1.977,313,194,120.242811501597
"GATA4","ORF",0.477,261,177,120.034482758621
"IMPDH2","ORF",-3.098,279,183,120.032258064516
"NOTCH1","ORF",5.35,203,156,119.881773399015
"ZYX","ORF",1.276,219,162,119.835616438356
"HIST1H1B","ORF",4.596,271,180,119.557195571956
