"gene_list","mutation","precog_metaZ","tot_int","mut_int","network_score"
"RCOR1",NA,NA,NA,NA,NA
"DYRK2",NA,NA,NA,NA,NA
"SAV1",NA,NA,NA,NA,NA
"GAPDH",NA,NA,NA,NA,NA
"ACBD3",NA,NA,NA,NA,NA
"OFD1",NA,NA,NA,NA,NA
"CAV2",NA,NA,NA,NA,NA
"MAP2K1",NA,NA,NA,NA,NA
"PRKD1",NA,NA,NA,NA,NA
"RAC1",NA,NA,NA,NA,NA
"ARL4C",NA,NA,NA,NA,NA
"FCGRT",NA,NA,NA,NA,NA
"APOA1",NA,NA,NA,NA,NA
"ITGB5",NA,NA,NA,NA,NA
"KRT6A",NA,NA,NA,NA,NA
"AP1M1",NA,NA,NA,NA,NA
"PHC3",NA,NA,NA,NA,NA
"KRT16",NA,NA,NA,NA,NA
"KRT6B",NA,NA,NA,NA,NA
"TIAM1",NA,NA,NA,NA,NA
"SORBS3",NA,NA,NA,NA,NA
"ALB",NA,NA,NA,NA,NA
"USP37",NA,NA,NA,NA,NA
"PINX1",NA,NA,NA,NA,NA
"GAR1",NA,NA,NA,NA,NA
"RC3H1",NA,NA,NA,NA,NA
"MAPK6",NA,NA,NA,NA,NA
"DDX31",NA,NA,NA,NA,NA
"PTDSS1",NA,NA,NA,NA,NA
"KLK10",NA,NA,NA,NA,NA
"TRIM23",NA,NA,NA,NA,NA
"BTRC",NA,NA,NA,NA,NA
"ASXL1",NA,NA,NA,NA,NA
"EFNA4",NA,NA,NA,NA,NA
"CTBP1",NA,NA,NA,NA,NA
"LAMA5",NA,NA,NA,NA,NA
"LAMB1",NA,NA,NA,NA,NA
"HIF1A",NA,NA,NA,NA,NA
"QPRT",NA,NA,NA,NA,NA
"MYLK",NA,NA,NA,NA,NA
"FASN",NA,NA,NA,NA,NA
"NDUFA10",NA,NA,NA,NA,NA
"LARS2",NA,NA,NA,NA,NA
"PEX5",NA,NA,NA,NA,NA
"WWTR1",NA,NA,NA,NA,NA
"FBXO28",NA,NA,NA,NA,NA
"ANXA7",NA,NA,NA,NA,NA
"ATXN1",NA,NA,NA,NA,NA
"CBX6",NA,NA,NA,NA,NA
"KLF9",NA,NA,NA,NA,NA
"VARS",NA,NA,NA,NA,NA
"ACTA2",NA,NA,NA,NA,NA
"MBD3",NA,NA,NA,NA,NA
"LAMC1",NA,NA,NA,NA,NA
"BAG3",NA,NA,NA,NA,NA
"CPNE2",NA,NA,NA,NA,NA
"UBE2D1",NA,NA,NA,NA,NA
"CDK4",NA,NA,NA,NA,NA
"TLE1",NA,NA,NA,NA,NA
"TUBB2B",NA,NA,NA,NA,NA
"CCDC88A",NA,NA,NA,NA,NA
"MAP3K14",NA,NA,NA,NA,NA
"ANXA1",NA,NA,NA,NA,NA
